,item_number,brand,model_specifications,price,current_promotions,shipping,page_number,product_links,image_link
180,Item=N82E16834845713,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$391.99,,$2.99 Shipping,6,https://www.newegg.com/lenovo-thinkpad-t460/p/N82E16834845713?Item=N82E16834845713,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-713-V03.jpg
181,Item=N82E16834843135,DELL,"Refurbished: Dell Grade A Latitude E7250 12.5"" Laptop Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB DDR3L 240 GB SSD Windows 10 Home 64-bit (Multi-language)",$379.99,,$2.99 Shipping,6,https://www.newegg.com/dell-latitude-e7250-mainstream/p/N82E16834843135?Item=N82E16834843135,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-843-135-01.jpg
182,Item=N82E16834269156,HP,"Refurbished: HP Laptop (Grade C Scratch & Dent) EliteBook 8460p Intel Core i5 2nd Gen 2520M (2.50 GHz) 4 GB Memory 250 GB HDD 14.0"" Windows 10 Pro 64-bit",$123.99,,$2.99 Shipping,6,https://www.newegg.com/hp-elitebook-8460p/p/N82E16834269156?Item=N82E16834269156,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-269-156-Z08.jpg
183,Item=N82E16834844693,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E7250, Intel Core i5-5300U 2.30 GHz, 8 GB DDR3L, 512 GB SSD, 12.5"" Screen, Windows 10 Home 64-bit",$404.99,,$2.99 Shipping,6,https://www.newegg.com/black-dell-latitude-e7250/p/N82E16834844693?Item=N82E16834844693,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-844-693-01.jpg
184,Item=N82E16834294854,DELL,"Refurbished: Refurbished Dell Latitude E6520 15.6"" Intel Core i5-2520M 2.5GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$339.99,,$2.99 Shipping,6,https://www.newegg.com/gray-dell-latitude-e6520/p/N82E16834294854?Item=N82E16834294854,//c1.neweggimages.com/ProductImageCompressAll300/34-294-854-V01.jpg
185,Item=2SN-0001-00UE2,Apple,"Refurbished: Apple 13"" MacBook Air Retina display, 1.6GHz dual-core Intel Core i5, 128GB - Space Gray",$849.99,,$2.99 Shipping,6,https://www.newegg.com/space-gray-apple-macbook-air-mre82ll-a/p/2SN-0001-00UE2?Item=2SN-0001-00UE2,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ABVC_1_201901031539393965.jpg
186,Item=N82E16834294855,DELL,"Refurbished: DELL Laptop Latitude E6520 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 3000 15.6"" Windows 10 Pro 64-bit",$338.99,,$2.99 Shipping,6,https://www.newegg.com/gray-dell-latitude-e6520/p/N82E16834294855?Item=N82E16834294855,//c1.neweggimages.com/ProductImageCompressAll300/34-294-855-V01.jpg
187,Item=N82E16834269157,HP,"Refurbished: HP Laptop (Grade C Scratch & Dent) EliteBook 8470P Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 250 GB HDD 14.0"" Windows 10 Pro 64-Bit",$136.99,,$2.99 Shipping,6,https://www.newegg.com/hp-elitebook-8470p/p/N82E16834269157?Item=N82E16834269157,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-269-157-Z01.jpg
188,Item=N82E16834844706,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6230 Laptop, Intel Core I5 3320M 2.6GHz, 8G DDR3, 1T, WIFI, 12INCH, Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$324.99,,$2.99 Shipping,6,https://www.newegg.com/black-dell-latitude-e6230/p/N82E16834844706?Item=N82E16834844706,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-844-706-01.jpg
189,Item=N82E16834319123,Lenovo,"Refurbished: Lenovo Laptop T430 Intel Core i5 3320M (2.60 GHz) 8 GB Memory 180 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$286.99,,$3.99 Shipping,6,https://www.newegg.com/lenovo-t430/p/N82E16834319123?Item=N82E16834319123,//c1.neweggimages.com/ProductImageCompressAll300/34-319-123-09.jpg
190,Item=N82E16834271683,HP,"Refurbished: HP Grade A Probook 640 G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",$449.99,,$2.99 Shipping,6,https://www.newegg.com/hp-probook-640-g1-mainstream/p/N82E16834271683?Item=N82E16834271683,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-271-683-01.jpg
191,Item=N82E16834845714,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$362.99,,$2.99 Shipping,6,https://www.newegg.com/lenovo-thinkpad-t460/p/N82E16834845714?Item=N82E16834845714,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-714-V03.jpg
192,Item=N82E16834271688,HP,"Refurbished: HP Grade A Probook 640 G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 8 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",$379.99,,$2.99 Shipping,6,https://www.newegg.com/hp-probook-640-g1-mainstream/p/N82E16834271688?Item=N82E16834271688,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-271-688-01.jpg
193,Item=N82E16834296483,DELL,"Refurbished: DELL Laptop Latitude E6430 Intel Core i7 3rd Gen 3520M (2.90 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$399.99,,$2.99 Shipping,6,https://www.newegg.com/gray-dell-latitude-e6430-mainstream/p/N82E16834296483?Item=N82E16834296483,//c1.neweggimages.com/ProductImageCompressAll300/34-296-483-04.jpg
194,Item=N82E16834845843,Lenovo,"Refurbished: Lenovo Grade A Laptop T470P Intel Core i7 7th Gen 7820HQ (2.90 GHz) 16 GB Memory 1 TB M.2 NVMe SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$774.99,OUT OF STOCK,$2.99 Shipping,6,https://www.newegg.com/lenovo-t470p/p/N82E16834845843?Item=N82E16834845843,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-843-V01.jpg
195,Item=N82E16834844857,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5450 14"" Laptop, Intel Core I5-5200U 2.2 GHz, 8GB Memory, 1T, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$389.99,,$2.99 Shipping,6,https://www.newegg.com/dell-latitude-e5450-mainstream/p/N82E16834844857?Item=N82E16834844857,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-844-857-V01.jpg
196,Item=N82E16834846286,DELL,"Refurbished: DELL Grade A Laptop Latitude E5470 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit 1 Year Warranty",$468.99,,$2.99 Shipping,6,https://www.newegg.com/dell-latitude-e5470/p/N82E16834846286?Item=N82E16834846286,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-846-286-V04.jpg
197,Item=N82E16834944326,DELL,"Refurbished: DELL Grade B Laptop E7250 Intel Core i7 5th Gen 5600U (2.60 GHz) 8 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$290.99,,$2.99 Shipping,6,https://www.newegg.com/black-dell-e7250/p/N82E16834944326?Item=N82E16834944326,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AHP5_1_201809121535792637.jpg
198,Item=N82E16834295285,DELL,"Refurbished: DELL Laptop Precision M4700 Intel Core i7 3rd Gen 3720QM (2.60 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$464.99,,$2.99 Shipping,6,https://www.newegg.com/dell-precision-m4700/p/N82E16834295285?Item=N82E16834295285,//c1.neweggimages.com/ProductImageCompressAll300/34-295-285-04.jpg
199,Item=N82E16834318465,Lenovo,"Refurbished: Lenovo Laptop T430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 180 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$286.99,,$3.99 Shipping,6,https://www.newegg.com/lenovo-t430/p/N82E16834318465?Item=N82E16834318465,//c1.neweggimages.com/ProductImageCompressAll300/34-318-465-04.jpg
200,Item=N82E16834296821,DELL,"Refurbished: DELL Laptop Latitude E6440 Intel Core i5 4th Gen 4300M (2.60 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$380.99,,$2.99 Shipping,6,https://www.newegg.com/black-dell-latitude-e6440/p/N82E16834296821?Item=N82E16834296821,//c1.neweggimages.com/ProductImageCompressAll300/34-296-821-04.jpg
201,Item=N82E16834849843,DELL,"Refurbished: DELL Grade A Laptop Latitude E5470 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-bit",$469.99,,$2.99 Shipping,6,https://www.newegg.com/dell-latitude-e5470/p/N82E16834849843?Item=N82E16834849843,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-849-843-V06.jpg
202,Item=N82E16834849842,DELL,"Refurbished: DELL Grade A Laptop E5470 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit",$439.99,,$2.99 Shipping,6,https://www.newegg.com/dell-e5470/p/N82E16834849842?Item=N82E16834849842,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-849-842-V04.jpg
203,Item=N82E16834847793,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T440s Intel Core i5 4th Gen 4300U (1.90 GHz) 12 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit",$474.99,,$2.99 Shipping,6,https://www.newegg.com/lenovo-thinkpad-t440s/p/N82E16834847793?Item=N82E16834847793,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-847-793-V01.jpg
204,Item=N82E16834269564,HP,"Refurbished: HP Grade A Laptop 840 G3 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$434.99,,$2.99 Shipping,6,https://www.newegg.com/hp-840-g3/p/N82E16834269564?Item=N82E16834269564,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-269-564-V04.jpg
205,Item=N82E16834271753,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",$389.99,,$2.99 Shipping,6,https://www.newegg.com/hp-elitebook-folio-9480m-mainstream/p/N82E16834271753?Item=N82E16834271753,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-271-753-01.jpg
206,Item=N82E16834316866,Acer America,"Refurbished: Acer Laptop Spin 3 SP314-53N-77AJ Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Home 64-bit",$664.99,,$2.99 Shipping,6,https://www.newegg.com/acer-spin-3-sp314-53n-77aj-mainstream/p/N82E16834316866?Item=N82E16834316866,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-316-866-S03.jpg
207,Item=N82E16834272025,HP,"Refurbished: HP Grade A Laptop EliteBook 8440P Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 320 GB HDD Intel HD Graphics 14.0"" Windows 10 Home 64-bit Multi-language",$260.99,,$2.99 Shipping,6,https://www.newegg.com/hp-elitebook-8440p/p/N82E16834272025?Item=N82E16834272025,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-272-025-V03.jpg
208,Item=N82E16834944864,DELL,"Refurbished: DELL Grade A Laptop Precision 7510 Intel Core i7 6th Gen 6820HQ (2.70 GHz) 16 GB Memory 512 GB SSD 15.6"" Windows 10 Pro 64-Bit",$808.99,,$2.99 Shipping,6,https://www.newegg.com/dell-precision-7510/p/N82E16834944864?Item=N82E16834944864,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-944-864-Z01.jpg
209,Item=N82E16834845711,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$475.99,,$2.99 Shipping,6,https://www.newegg.com/lenovo-thinkpad-t460/p/N82E16834845711?Item=N82E16834845711,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-711-V03.jpg
210,Item=N82E16834271534,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 1T, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$359.99,,$2.99 Shipping,6,https://www.newegg.com/hp-elitebook-745g2-mainstream/p/N82E16834271534?Item=N82E16834271534,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-271-534-V01.jpg
211,Item=N82E16834847578,Lenovo,"Refurbished: Lenovo/X240/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/12.5""/Win10P64/B GRADE",$229.99,,$2.99 Shipping,6,https://www.newegg.com/gray-lenovo-x240-everyday-value/p/N82E16834847578?Item=N82E16834847578,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-847-578-S04.jpg
212,Item=N82E16834844679,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E6230, Intel Core I5-3320M 2.6GHz, 8G DDR3, 512G SSD, Win 10 Home 64-bit, 1 Year Warranty",$345.99,,$2.99 Shipping,6,https://www.newegg.com/black-dell-latitude-e6230/p/N82E16834844679?Item=N82E16834844679,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-844-679-01.jpg
213,Item=N82E16834845521,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 512 GB SSD WIFI Bluetooth Windows 10 Home 64-bit (Multi-language)",$549.99,,$2.99 Shipping,6,https://www.newegg.com/lenovo-thinkpad-t460-mainstream/p/N82E16834845521?Item=N82E16834845521,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-521-S01.jpg
214,Item=N82E16834845393,Lenovo,"Refurbished: Lenovo Laptop X1 Carbon Core i7 5600U (2.60 GHz) 8 GB Memory 480 SSD 14.0"" Windows 10",$519.99,,$2.99 Shipping,6,https://www.newegg.com/gray-lenovo-x1-carbon-workstation/p/N82E16834845393?Item=N82E16834845393,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-845-393-V04.jpg
215,Item=N82E16834944261,DELL,"Refurbished: DELL Grade A Laptop E5570 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$499.99,,$2.99 Shipping,6,https://www.newegg.com/dell-e5570/p/N82E16834944261?Item=N82E16834944261,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AHP5_1_20180912336884675.jpg
